Generation,Avg Fitness,Best Fitness,Avg Size,Best Individual,Simplified
10,6.70625780297544,0.0721778012456531,6.70625780297544,((2.374852761624334 + ((X1  + (X1  - 2.2971255276116285)) / ((0.5500527936481429 - 2.5384218550081585) - X1 ))) * (X1  / 1.7646081715207116)),((2.374852761624334 + ((X1  + (X1  - 2.2971255276116285)) / (-1.9883690613600158 - X1 ))) * (X1  / 1.7646081715207116))
11,6.516390919868968,0.0721778012456531,6.516390919868968,((2.374852761624334 + ((X1  + (X1  - 2.2971255276116285)) / ((0.5500527936481429 - 2.5384218550081585) - X1 ))) * (X1  / 1.7646081715207116)),((2.374852761624334 + ((X1  + (X1  - 2.2971255276116285)) / (-1.9883690613600158 - X1 ))) * (X1  / 1.7646081715207116))
12,5.705790935250194,0.06306203073711125,5.705790935250194,(X1  + ((X1  * 2.2971255276116285) / ((2.675996757395634 / (2.5384218550081585 - X1 )) * (X1  + 2.3496521481469097)))),(X1  + ((X1  * 2.2971255276116285) / ((2.675996757395634 / (2.5384218550081585 - X1 )) * (X1  + 2.3496521481469097))))
13,5.221632230915239,0.0544878155225047,5.221632230915239,(X1  + ((X1  * 2.374852761624334) / ((2.675996757395634 / (2.5384218550081585 - X1 )) * (((0.34569309281484106 + (2.732909415619888 / (2.3496521481469097 / 1.7263656815913926))) + ((0.34569309281484106 / (((0.34569309281484106 / X1 ) + 1.7263656815913926) + X1 )) * X1 )) + (X1  - ((((X1  * ((((X1  * 1.7646081715207116) / 2.675996757395634) - (2.5384218550081585 * (2.732909415619888 / 2.5384218550081585))) * (((1.7263656815913926 * (1.7646081715207116 * 0.5500527936481429)) - X1 ) / (2.732909415619888 * 2.374852761624334)))) / (0.5500527936481429 + 2.5384218550081585)) / 2.732909415619888) * ((((2.732909415619888 / ((2.675996757395634 + 2.5384218550081585) - ((2.374852761624334 - X1 ) / 2.732909415619888))) + 2.3496521481469097) / 2.675996757395634) / 2.5384218550081585))))))),(X1  + ((X1  * 2.374852761624334) / ((2.675996757395634 / (2.5384218550081585 - X1 )) * ((2.353650325865311 + ((0.34569309281484106 / (((0.34569309281484106 / X1 ) + 1.7263656815913926) + X1 )) * X1 )) + (X1  - ((((X1  * ((((X1  * 1.7646081715207116) / 2.675996757395634) - 2.732909415619888) * ((1.6756582722275717 - X1 ) / 6.490257472954036))) / 3.0884746486563013) / 2.732909415619888) * ((((2.732909415619888 / (5.214418612403792 - ((2.374852761624334 - X1 ) / 2.732909415619888))) + 2.3496521481469097) / 2.675996757395634) / 2.5384218550081585)))))))
14,4.861059919005675,0.05081660835866619,4.861059919005675,(((2.3496521481469097 + (1.7646081715207116 / 0.5500527936481429)) * X1 ) / (((X1  + (2.3496521481469097 / (2.2971255276116285 + 2.675996757395634))) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / (((1.7263656815913926 / 2.675996757395634) + ((1.7263656815913926 / (2.5384218550081585 + 2.2971255276116285)) / (((2.2971255276116285 + 2.2971255276116285) / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((((2.3496521481469097 - 2.675996757395634) + (1.7646081715207116 + 2.675996757395634)) / (2.2971255276116285 * X1 )) + ((0.5500527936481429 / (2.675996757395634 + X1 )) + X1 ))))) / 2.732909415619888))),((5.557722704097024 * X1 ) / (((X1  + 0.47247021357800345) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / ((0.6451299601990352 + (0.35701556514499255 / ((4.594251055223257 / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((4.114260319667621 / (2.2971255276116285 * X1 )) + ((0.5500527936481429 / (2.675996757395634 + X1 )) + X1 ))))) / 2.732909415619888)))
15,4.992515106579385,0.034510949952477166,4.992515106579385,(((2.3496521481469097 + (1.7646081715207116 / 0.5500527936481429)) * X1 ) / (((X1  + (2.3496521481469097 / (2.2971255276116285 + 2.675996757395634))) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / (((1.7263656815913926 / 2.675996757395634) + ((1.7263656815913926 / (2.5384218550081585 + 2.2971255276116285)) * (((2.2971255276116285 + 2.2971255276116285) / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((((2.3496521481469097 - 2.675996757395634) + (1.7646081715207116 + 2.675996757395634)) / (2.2971255276116285 * X1 )) + ((0.5500527936481429 / (2.675996757395634 + X1 )) + X1 ))))) / 2.732909415619888))),((5.557722704097024 * X1 ) / (((X1  + 0.47247021357800345) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / ((0.6451299601990352 + (0.35701556514499255 * ((4.594251055223257 / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((4.114260319667621 / (2.2971255276116285 * X1 )) + ((0.5500527936481429 / (2.675996757395634 + X1 )) + X1 ))))) / 2.732909415619888)))
16,4.554422338778977,0.034510949952477166,4.554422338778977,(((2.3496521481469097 + (1.7646081715207116 / 0.5500527936481429)) * X1 ) / (((X1  + (2.3496521481469097 / (2.2971255276116285 + 2.675996757395634))) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / (((1.7263656815913926 / 2.675996757395634) + ((1.7263656815913926 / (2.5384218550081585 + 2.2971255276116285)) * (((2.2971255276116285 + 2.2971255276116285) / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((((2.3496521481469097 - 2.675996757395634) + (1.7646081715207116 + 2.675996757395634)) / (2.2971255276116285 * X1 )) + ((0.5500527936481429 / (2.675996757395634 + X1 )) + X1 ))))) / 2.732909415619888))),((5.557722704097024 * X1 ) / (((X1  + 0.47247021357800345) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / ((0.6451299601990352 + (0.35701556514499255 * ((4.594251055223257 / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((4.114260319667621 / (2.2971255276116285 * X1 )) + ((0.5500527936481429 / (2.675996757395634 + X1 )) + X1 ))))) / 2.732909415619888)))
17,4.74079972894368,0.033186764874278185,4.74079972894368,(((2.3496521481469097 + (1.7646081715207116 / 0.5500527936481429)) * X1 ) / (((X1  + (2.3496521481469097 / (2.2971255276116285 + 2.675996757395634))) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / (((1.7263656815913926 / 2.675996757395634) + ((1.7263656815913926 / (2.5384218550081585 + 2.2971255276116285)) * (((2.2971255276116285 + 2.2971255276116285) / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / ((((2.2971255276116285 + (1.7646081715207116 / 0.5500527936481429)) * X1 ) / ((X1  + 2.374852761624334) - (((0.34569309281484106 / ((((((2.5384218550081585 + (2.2971255276116285 / 2.3496521481469097)) + 2.5384218550081585) / ((2.2971255276116285 * 2.5384218550081585) + (1.7646081715207116 / ((X1  + ((((0.34569309281484106 / 2.732909415619888) + (X1  + ((X1  * 2.2971255276116285) / ((2.675996757395634 / (2.5384218550081585 - X1 )) * (2.374852761624334 + ((2.5384218550081585 - 2.2971255276116285) + X1 )))))) / X1 ) / ((0.34569309281484106 / ((1.7263656815913926 - 2.2971255276116285) + (1.7646081715207116 / ((X1  / 1.7263656815913926) + 1.7646081715207116)))) + 1.7263656815913926))) + (((X1  + ((X1  / ((((X1  + ((1.7646081715207116 - ((X1  + 2.5384218550081585) / (2.5384218550081585 + 0.34569309281484106))) * 0.5500527936481429)) / 2.3496521481469097) / X1 ) + (((0.5500527936481429 + X1 ) - ((X1  / ((1.7646081715207116 * 2.3496521481469097) / 0.5500527936481429)) - ((1.7263656815913926 * X1 ) / 1.7646081715207116))) / (0.34569309281484106 + 1.7263656815913926)))) / X1 )) / 0.34569309281484106) / (1.7263656815913926 * 2.3496521481469097)))))) / 1.7646081715207116) + 1.7263656815913926) + 1.7263656815913926)) - 1.7263656815913926) / 2.732909415619888))) + X1 )))) * 0.5500527936481429)) / ((((2.3496521481469097 - 2.675996757395634) + (1.7646081715207116 + 2.675996757395634)) / (2.2971255276116285 * X1 )) + ((0.5500527936481429 / ((((2.732909415619888 / ((0.5500527936481429 + 1.7263656815913926) - (2.3496521481469097 + 2.732909415619888))) * (2.5384218550081585 - 2.732909415619888)) * 0.34569309281484106) + X1 )) + X1 ))))) / 2.732909415619888))),((5.557722704097024 * X1 ) / (((X1  + 0.47247021357800345) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / ((0.6451299601990352 + (0.35701556514499255 * ((4.594251055223257 / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (((5.505196083561744 * X1 ) / ((X1  + 2.374852761624334) - (((0.34569309281484106 / ((((6.054488647554536 / (5.831073642986505 + (1.7646081715207116 / ((X1  + (((0.1264927007236461 + (X1  + ((X1  * 2.2971255276116285) / ((2.675996757395634 / (2.5384218550081585 - X1 )) * (2.374852761624334 + (0.24129632739653006 + X1 )))))) / X1 ) / ((0.34569309281484106 / (-0.5707598460202359 + (1.7646081715207116 / ((X1  / 1.7263656815913926) + 1.7646081715207116)))) + 1.7263656815913926))) + (((X1  + ((X1  / ((((X1  + ((1.7646081715207116 - ((X1  + 2.5384218550081585) / 2.8841149478229995)) * 0.5500527936481429)) / 2.3496521481469097) / X1 ) + (((0.5500527936481429 + X1 ) - ((X1  / 7.5378498731950385) - ((1.7263656815913926 * X1 ) / 1.7646081715207116))) / 2.0720587744062335))) / X1 )) / 0.34569309281484106) / 4.0563588322383195))))) / 1.7646081715207116) + 1.7263656815913926) + 1.7263656815913926)) - 1.7263656815913926) / 2.732909415619888))) + X1 )))) * 0.5500527936481429)) / ((4.114260319667621 / (2.2971255276116285 * X1 )) + ((0.5500527936481429 / (0.06547838448558774 + X1 )) + X1 ))))) / 2.732909415619888)))
18,4.742257500915366,0.01720475467420457,4.742257500915366,(((2.3496521481469097 + (1.7646081715207116 / 0.5500527936481429)) * X1 ) / (((X1  + (2.3496521481469097 / (2.2971255276116285 + 2.675996757395634))) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / (((1.7263656815913926 / 2.675996757395634) + ((1.7263656815913926 / (2.5384218550081585 + 2.2971255276116285)) * (((2.2971255276116285 + 2.2971255276116285) / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((((2.3496521481469097 - 2.675996757395634) + (1.7646081715207116 + 2.675996757395634)) / (2.2971255276116285 + X1 )) + ((0.5500527936481429 / ((((X1  / ((0.5500527936481429 / 1.7263656815913926) - (2.3496521481469097 + 2.732909415619888))) * (2.5384218550081585 - ((2.2971255276116285 * (X1  + (0.5500527936481429 / X1 ))) / 2.3496521481469097))) * 0.34569309281484106) + X1 )) + X1 ))))) / 2.732909415619888))),((5.557722704097024 * X1 ) / (((X1  + 0.47247021357800345) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / ((0.6451299601990352 + (0.35701556514499255 * ((4.594251055223257 / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((4.114260319667621 / (2.2971255276116285 + X1 )) + ((0.5500527936481429 / ((((X1  / -4.7639426294856815) * (2.5384218550081585 - ((2.2971255276116285 * (X1  + (0.5500527936481429 / X1 ))) / 2.3496521481469097))) * 0.34569309281484106) + X1 )) + X1 ))))) / 2.732909415619888)))
19,3.783538088161674,0.0166417792456226,3.783538088161674,(((2.3496521481469097 + (1.7646081715207116 / 0.5500527936481429)) * X1 ) / (((X1  + (2.3496521481469097 / (2.2971255276116285 + 2.675996757395634))) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / (((1.7263656815913926 / 2.675996757395634) + ((1.7263656815913926 / (2.5384218550081585 + 2.2971255276116285)) * (((2.2971255276116285 + 2.2971255276116285) / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((((2.3496521481469097 - 2.675996757395634) + (1.7646081715207116 + 2.675996757395634)) / (2.2971255276116285 + X1 )) + ((0.5500527936481429 / ((((X1  / ((0.5500527936481429 / (((X1  + ((((X1  / 2.374852761624334) + 2.374852761624334) - (((2.3496521481469097 - 2.675996757395634) + ((0.34569309281484106 * (X1  - (X1  / (((((2.3496521481469097 + (((0.34569309281484106 / 2.374852761624334) + (X1  + ((X1  - (2.374852761624334 - 2.374852761624334)) * ((1.7263656815913926 / (X1  + 2.2971255276116285)) / 2.732909415619888)))) + (((X1  + 2.675996757395634) - X1 ) + 2.2971255276116285))) - 1.7646081715207116) + 2.2971255276116285) + (((X1  / ((((X1  - (((1.7646081715207116 - 1.7646081715207116) + (2.2971255276116285 * 2.3496521481469097)) - X1 )) / ((0.34569309281484106 + ((1.7646081715207116 + X1 ) / 2.374852761624334)) + X1 )) + 0.5500527936481429) * 0.5500527936481429)) + (X1  + X1 )) + X1 )) - (X1  + 1.7646081715207116))))) + 1.7646081715207116)) / (2.675996757395634 + 2.2971255276116285))) * ((1.7263656815913926 / (2.5384218550081585 + 2.2971255276116285)) / ((2.3496521481469097 - 2.5384218550081585) + X1 )))) - 2.374852761624334) / 2.675996757395634)) - (2.3496521481469097 + 2.732909415619888))) * (2.5384218550081585 - ((2.2971255276116285 * (X1  + (0.5500527936481429 / X1 ))) / 2.3496521481469097))) * 0.34569309281484106) + X1 )) + X1 ))))) / 2.732909415619888))),((5.557722704097024 * X1 ) / (((X1  + 0.47247021357800345) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / ((0.6451299601990352 + (0.35701556514499255 * ((4.594251055223257 / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((4.114260319667621 / (2.2971255276116285 + X1 )) + ((0.5500527936481429 / ((((X1  / ((0.5500527936481429 / (((X1  + ((((X1  / 2.374852761624334) + 2.374852761624334) - ((-0.3263446092487241 + ((0.34569309281484106 * (X1  - (X1  / (((((2.3496521481469097 + ((0.1455640107045611 + (X1  + ((X1  - 0.0) * ((1.7263656815913926 / (X1  + 2.2971255276116285)) / 2.732909415619888)))) + (((X1  + 2.675996757395634) - X1 ) + 2.2971255276116285))) - 1.7646081715207116) + 2.2971255276116285) + (((X1  / ((((X1  - (5.397445930515766 - X1 )) / ((0.34569309281484106 + ((1.7646081715207116 + X1 ) / 2.374852761624334)) + X1 )) + 0.5500527936481429) * 0.5500527936481429)) + (X1  + X1 )) + X1 )) - (X1  + 1.7646081715207116))))) + 1.7646081715207116)) / 4.973122285007262)) * (0.35701556514499255 / (-0.18876970686124883 + X1 )))) - 2.374852761624334) / 2.675996757395634)) - 5.082561563766798)) * (2.5384218550081585 - ((2.2971255276116285 * (X1  + (0.5500527936481429 / X1 ))) / 2.3496521481469097))) * 0.34569309281484106) + X1 )) + X1 ))))) / 2.732909415619888)))
20,3.4101524661455223,0.01664158691951434,3.4101524661455223,(((2.3496521481469097 + (1.7646081715207116 / 0.5500527936481429)) * X1 ) / (((X1  + (2.3496521481469097 / (2.2971255276116285 + 2.675996757395634))) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / (((1.7263656815913926 / 2.675996757395634) + ((1.7263656815913926 / (2.5384218550081585 + 2.2971255276116285)) * (((2.2971255276116285 + 2.2971255276116285) / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((((2.3496521481469097 - 2.675996757395634) + (1.7646081715207116 + 2.675996757395634)) / (2.2971255276116285 + X1 )) + ((0.5500527936481429 / ((((X1  / ((0.5500527936481429 / (((X1  + ((((X1  / 2.374852761624334) + 2.374852761624334) - (((2.3496521481469097 - 2.675996757395634) + ((0.34569309281484106 * (X1  - (X1  / (((((2.3496521481469097 + (2.3496521481469097 + (((X1  + 2.374852761624334) - X1 ) + 2.2971255276116285))) - 1.7646081715207116) + 2.2971255276116285) + (((X1  / ((((X1  - (((1.7646081715207116 - 1.7646081715207116) + (2.2971255276116285 * 2.3496521481469097)) - X1 )) / ((0.34569309281484106 + ((1.7646081715207116 + X1 ) / 2.374852761624334)) + X1 )) + 0.5500527936481429) * 0.5500527936481429)) + (X1  + X1 )) + X1 )) - (X1  + 1.7646081715207116))))) + 1.7646081715207116)) / (2.675996757395634 + 2.2971255276116285))) * ((1.7263656815913926 / (2.5384218550081585 + 2.2971255276116285)) / ((2.3496521481469097 - 2.5384218550081585) + X1 )))) - 2.374852761624334) / 2.675996757395634)) - (2.3496521481469097 + 2.732909415619888))) * (2.5384218550081585 - ((2.2971255276116285 * (X1  + (0.5500527936481429 / X1 ))) / 2.3496521481469097))) * 0.34569309281484106) + X1 )) + X1 ))))) / 2.732909415619888))),((5.557722704097024 * X1 ) / (((X1  + 0.47247021357800345) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / ((0.6451299601990352 + (0.35701556514499255 * ((4.594251055223257 / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + X1 )))) * 0.5500527936481429)) / ((4.114260319667621 / (2.2971255276116285 + X1 )) + ((0.5500527936481429 / ((((X1  / ((0.5500527936481429 / (((X1  + ((((X1  / 2.374852761624334) + 2.374852761624334) - ((-0.3263446092487241 + ((0.34569309281484106 * (X1  - (X1  / (((((2.3496521481469097 + (2.3496521481469097 + (((X1  + 2.374852761624334) - X1 ) + 2.2971255276116285))) - 1.7646081715207116) + 2.2971255276116285) + (((X1  / ((((X1  - (5.397445930515766 - X1 )) / ((0.34569309281484106 + ((1.7646081715207116 + X1 ) / 2.374852761624334)) + X1 )) + 0.5500527936481429) * 0.5500527936481429)) + (X1  + X1 )) + X1 )) - (X1  + 1.7646081715207116))))) + 1.7646081715207116)) / 4.973122285007262)) * (0.35701556514499255 / (-0.18876970686124883 + X1 )))) - 2.374852761624334) / 2.675996757395634)) - 5.082561563766798)) * (2.5384218550081585 - ((2.2971255276116285 * (X1  + (0.5500527936481429 / X1 ))) / 2.3496521481469097))) * 0.34569309281484106) + X1 )) + X1 ))))) / 2.732909415619888)))
21,2.749793124475747,0.011219764959191525,2.749793124475747,(((2.3496521481469097 + (1.7646081715207116 / 0.5500527936481429)) * X1 ) / (((X1  + (2.3496521481469097 / (2.2971255276116285 + 2.675996757395634))) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / (((1.7263656815913926 / 2.675996757395634) + ((1.7263656815913926 / (2.5384218550081585 + 2.2971255276116285)) * (((2.2971255276116285 + 2.2971255276116285) / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + (2.732909415619888 * (((0.34569309281484106 + (2.732909415619888 - (((X1  + ((X1  - (2.732909415619888 - 2.374852761624334)) * ((1.7263656815913926 / (2.5384218550081585 + ((((((0.5500527936481429 + 0.5500527936481429) + ((2.675996757395634 + (0.5500527936481429 / 2.3496521481469097)) - (0.34569309281484106 / (X1  + ((((2.675996757395634 / 1.7646081715207116) * 2.374852761624334) + (((((0.34569309281484106 * 2.732909415619888) + (X1  - (2.374852761624334 + 2.3496521481469097))) - ((2.3496521481469097 - 2.732909415619888) - (1.7263656815913926 + (((0.5500527936481429 * (X1  * (X1  / 1.7263656815913926))) + 0.5500527936481429) - 0.34569309281484106)))) - ((X1  - ((((1.7263656815913926 - 2.2971255276116285) - 2.374852761624334) + X1 ) / ((2.732909415619888 + (2.3496521481469097 / 0.34569309281484106)) - X1 ))) - 2.732909415619888)) * 2.675996757395634)) * 2.5384218550081585))))) + 2.374852761624334) / 2.3496521481469097) - (2.732909415619888 - 1.7646081715207116)) / (((((2.5384218550081585 - 2.732909415619888) - 0.34569309281484106) + 2.3496521481469097) + 1.7263656815913926) + 2.2971255276116285)))) / 2.732909415619888))) - 2.374852761624334) / 2.675996757395634))) / 2.732909415619888) * X1 )))))) * 0.5500527936481429)) / ((((2.3496521481469097 - 2.675996757395634) + (1.7646081715207116 + 2.675996757395634)) / (2.2971255276116285 + X1 )) + ((0.5500527936481429 / X1 ) + X1 ))))) / 2.732909415619888))),((5.557722704097024 * X1 ) / (((X1  + 0.47247021357800345) + 2.5384218550081585) - ((0.34569309281484106 - (0.5500527936481429 * ((X1  + (((X1  * (2.732909415619888 - X1 )) / ((0.6451299601990352 + (0.35701556514499255 * ((4.594251055223257 / X1 ) / 2.2971255276116285))) + (0.5500527936481429 / (0.5500527936481429 + (2.732909415619888 * (((0.34569309281484106 + (2.732909415619888 - (((X1  + ((X1  - 0.3580566539955541) * ((1.7263656815913926 / (2.5384218550081585 + (((((1.1001055872962857 + (2.9100964278859873 - (0.34569309281484106 / (X1  + ((3.601421772813202 + ((((0.944747908268439 + (X1  - 4.724504909771244)) - (-0.3832572674729784 - (1.7263656815913926 + (((0.5500527936481429 * (X1  * (X1  / 1.7263656815913926))) + 0.5500527936481429) - 0.34569309281484106)))) - ((X1  - ((-2.94561260764457 + X1 ) / (9.529840557676065 - X1 ))) - 2.732909415619888)) * 2.675996757395634)) * 2.5384218550081585))))) + 2.374852761624334) / 2.3496521481469097) - 0.9683012440991765) / 5.832962703923361))) / 2.732909415619888))) - 2.374852761624334) / 2.675996757395634))) / 2.732909415619888) * X1 )))))) * 0.5500527936481429)) / ((4.114260319667621 / (2.2971255276116285 + X1 )) + ((0.5500527936481429 / X1 ) + X1 ))))) / 2.732909415619888)))
